# M nu b b_e b_t pd pd_e box snap
7.645926e+12 1.288300e+00 1.322786e+00 2.201228e-02 1.254944e+00 5.405993e-02 1.754045e-02 21 7
8.337372e+12 1.307691e+00 1.352313e+00 1.504877e-02 1.287377e+00 5.044091e-02 1.168949e-02 21 7
9.490497e+12 1.337525e+00 1.399774e+00 1.491456e-02 1.323760e+00 5.742315e-02 1.126682e-02 21 7
1.088419e+13 1.370191e+00 1.434537e+00 1.577165e-02 1.364738e+00 5.114466e-02 1.155654e-02 21 7
1.255969e+13 1.405603e+00 1.510163e+00 1.647805e-02 1.411090e+00 7.020999e-02 1.167753e-02 21 7
1.460180e+13 1.444338e+00 1.559971e+00 1.780791e-02 1.463770e+00 6.572158e-02 1.216579e-02 21 7
1.715417e+13 1.487521e+00 1.628562e+00 1.795817e-02 1.523963e+00 6.863645e-02 1.178386e-02 21 7
2.034200e+13 1.535303e+00 1.672976e+00 1.987265e-02 1.593054e+00 5.016954e-02 1.247456e-02 21 7
2.435634e+13 1.588272e+00 1.778287e+00 2.159262e-02 1.672906e+00 6.299282e-02 1.290725e-02 21 7
2.944310e+13 1.646984e+00 1.855138e+00 2.317521e-02 1.765765e+00 5.061432e-02 1.312474e-02 21 7
3.603294e+13 1.713037e+00 1.996165e+00 2.685483e-02 1.874511e+00 6.489923e-02 1.432631e-02 21 7
4.458997e+13 1.786958e+00 2.164113e+00 2.923306e-02 2.002839e+00 8.052304e-02 1.459581e-02 21 7
5.585865e+13 1.870235e+00 2.270621e+00 3.204545e-02 2.155543e+00 5.338738e-02 1.486654e-02 21 7
7.097187e+13 1.964984e+00 2.470802e+00 3.853702e-02 2.338907e+00 5.639193e-02 1.647651e-02 21 7
9.113662e+13 2.071429e+00 2.770024e+00 4.639283e-02 2.561281e+00 8.149918e-02 1.811313e-02 21 7
1.190492e+14 2.194447e+00 2.929001e+00 5.649962e-02 2.833904e+00 3.355693e-02 1.993703e-02 21 7
1.575154e+14 2.334749e+00 3.294099e+00 7.027652e-02 3.172024e+00 3.848467e-02 2.215510e-02 21 7
2.128616e+14 2.500135e+00 3.575483e+00 9.563328e-02 3.596833e+00 -5.935809e-03 2.658819e-02 21 7
2.912431e+14 2.690258e+00 4.198604e+00 1.314079e-01 4.137959e+00 1.465572e-02 3.175670e-02 21 7
4.046909e+14 2.912026e+00 4.721315e+00 2.072039e-01 4.837522e+00 -2.402204e-02 4.283266e-02 21 7
6.542974e+14 3.283635e+00 6.038893e+00 2.948694e-01 6.238911e+00 -3.205986e-02 4.726296e-02 21 7
7.700231e+12 1.190356e+00 1.211023e+00 1.890534e-02 1.145907e+00 5.682541e-02 1.649815e-02 21 8
8.448478e+12 1.209575e+00 1.230679e+00 1.358307e-02 1.173287e+00 4.891557e-02 1.157693e-02 21 8
9.603758e+12 1.236903e+00 1.253939e+00 1.480447e-02 1.203910e+00 4.155520e-02 1.229699e-02 21 8
1.099905e+13 1.266836e+00 1.300294e+00 1.415767e-02 1.238291e+00 5.007096e-02 1.143324e-02 21 8
1.268861e+13 1.299539e+00 1.326899e+00 1.549618e-02 1.277050e+00 3.903471e-02 1.213436e-02 21 8
1.475187e+13 1.335386e+00 1.393381e+00 1.619712e-02 1.320937e+00 5.484232e-02 1.226184e-02 21 8
1.729188e+13 1.374782e+00 1.451383e+00 1.666132e-02 1.370871e+00 5.873030e-02 1.215382e-02 21 8
2.044735e+13 1.418224e+00 1.506596e+00 1.848620e-02 1.427979e+00 5.505484e-02 1.294571e-02 21 8
2.439697e+13 1.466202e+00 1.592320e+00 1.923433e-02 1.493657e+00 6.605405e-02 1.287734e-02 21 8
2.938659e+13 1.519357e+00 1.661832e+00 2.113284e-02 1.569593e+00 5.876596e-02 1.346389e-02 21 8
3.576989e+13 1.578604e+00 1.738066e+00 2.295455e-02 1.658155e+00 4.819242e-02 1.384342e-02 21 8
4.401842e+13 1.644845e+00 1.888559e+00 2.562211e-02 1.761965e+00 7.184801e-02 1.454178e-02 21 8
5.476801e+13 1.719018e+00 2.013640e+00 2.828700e-02 1.884671e+00 6.843096e-02 1.500899e-02 21 8
6.900706e+13 1.802810e+00 2.158418e+00 3.076479e-02 2.030933e+00 6.277185e-02 1.514811e-02 21 8
8.795550e+13 1.897208e+00 2.340620e+00 3.639596e-02 2.206869e+00 6.060686e-02 1.649213e-02 21 8
1.135037e+14 2.004188e+00 2.610948e+00 4.608256e-02 2.420610e+00 7.863204e-02 1.903758e-02 21 8
1.490410e+14 2.128143e+00 2.844884e+00 5.529194e-02 2.683098e+00 6.029804e-02 2.060750e-02 21 8
1.977092e+14 2.268452e+00 3.129515e+00 6.823365e-02 3.009244e+00 3.996715e-02 2.267468e-02 21 8
2.674736e+14 2.433271e+00 3.414680e+00 9.006541e-02 3.419669e+00 -1.458887e-03 2.633746e-02 21 8
3.665148e+14 2.623341e+00 4.013362e+00 1.336108e-01 3.943251e+00 1.778000e-02 3.388341e-02 21 8
5.108300e+14 2.846580e+00 4.455348e+00 1.964423e-01 4.621089e+00 -3.586636e-02 4.250995e-02 21 8
8.382608e+14 3.230786e+00 5.792042e+00 2.876690e-01 5.986625e+00 -3.250291e-02 4.805195e-02 21 8
7.572341e+12 1.125201e+00 1.111930e+00 2.392329e-02 1.075015e+00 3.433832e-02 2.225390e-02 21 9
8.171676e+12 1.140070e+00 1.144758e+00 1.288335e-02 1.098552e+00 4.206094e-02 1.172758e-02 21 9
9.251360e+12 1.164926e+00 1.148122e+00 1.284945e-02 1.124798e+00 2.073612e-02 1.142379e-02 21 9
1.055306e+13 1.192182e+00 1.206619e+00 1.342170e-02 1.154170e+00 4.544350e-02 1.162888e-02 21 9
1.215414e+13 1.222490e+00 1.236252e+00 1.443576e-02 1.187168e+00 4.134589e-02 1.215983e-02 21 9
1.406922e+13 1.255099e+00 1.282408e+00 1.513081e-02 1.224394e+00 4.738168e-02 1.235779e-02 21 9
1.640500e+13 1.290725e+00 1.346737e+00 1.634152e-02 1.266582e+00 6.328399e-02 1.290206e-02 21 9
1.931657e+13 1.330273e+00 1.371916e+00 1.663983e-02 1.314623e+00 4.358122e-02 1.265749e-02 21 9
2.293291e+13 1.373754e+00 1.447139e+00 1.796230e-02 1.369617e+00 5.660168e-02 1.311484e-02 21 9
2.747493e+13 1.421817e+00 1.524373e+00 1.925852e-02 1.432923e+00 6.382063e-02 1.344002e-02 21 9
3.323069e+13 1.475095e+00 1.578583e+00 2.104860e-02 1.506248e+00 4.802335e-02 1.397419e-02 21 9
4.061396e+13 1.534492e+00 1.698485e+00 2.283161e-02 1.591737e+00 6.706390e-02 1.434383e-02 21 9
5.017086e+13 1.600860e+00 1.787125e+00 2.565631e-02 1.692123e+00 5.614356e-02 1.516220e-02 21 9
6.259782e+13 1.674878e+00 1.910869e+00 2.692289e-02 1.810922e+00 5.519150e-02 1.486696e-02 21 9
7.907340e+13 1.758466e+00 2.065132e+00 3.148365e-02 1.952697e+00 5.757914e-02 1.612316e-02 21 9
1.012098e+14 1.853379e+00 2.250950e+00 3.658384e-02 2.123451e+00 6.004330e-02 1.722849e-02 21 9
1.308856e+14 1.960177e+00 2.533077e+00 4.291369e-02 2.331157e+00 8.661815e-02 1.840875e-02 21 9
1.719288e+14 2.083213e+00 2.731613e+00 4.989696e-02 2.586547e+00 5.608489e-02 1.929095e-02 21 9
2.285694e+14 2.223549e+00 2.980455e+00 6.767011e-02 2.904272e+00 2.623147e-02 2.330020e-02 21 9
3.098163e+14 2.388441e+00 3.315345e+00 9.009062e-02 3.304576e+00 3.259018e-03 2.726239e-02 21 9
4.264150e+14 2.580450e+00 3.852820e+00 1.279150e-01 3.815819e+00 9.696722e-03 3.352229e-02 21 9
5.919261e+14 2.800408e+00 4.187392e+00 1.792697e-01 4.478382e+00 -6.497641e-02 4.003002e-02 21 9
9.879093e+14 3.198260e+00 5.687415e+00 2.795746e-01 5.817971e+00 -2.244003e-02 4.805363e-02 21 9
7.589627e+12 3.218554e+00 5.719985e+00 1.663474e-01 5.897149e+00 -3.004228e-02 2.820811e-02 22 0
8.690886e+12 3.295383e+00 5.788814e+00 1.741518e-01 6.213060e+00 -6.828306e-02 2.802995e-02 22 0
1.037079e+13 3.399776e+00 6.412523e+00 1.804863e-01 6.624792e+00 -3.204168e-02 2.724406e-02 22 0
1.283982e+13 3.532638e+00 6.774163e+00 2.199934e-01 7.170170e+00 -5.522969e-02 3.068176e-02 22 0
1.658854e+13 3.702418e+00 7.546659e+00 2.932637e-01 7.917460e+00 -4.683337e-02 3.704013e-02 22 0
2.248204e+13 3.920009e+00 7.839518e+00 4.174781e-01 8.924841e+00 -1.216069e-01 4.677710e-02 22 0
3.721483e+13 4.324341e+00 9.787834e+00 7.140970e-01 1.082971e+01 -9.620541e-02 6.593869e-02 22 0
7.469108e+12 2.427943e+00 3.397912e+00 6.075132e-02 3.381454e+00 4.866957e-03 1.796603e-02 22 1
8.290249e+12 2.472314e+00 3.499410e+00 5.341770e-02 3.525347e+00 -7.357287e-03 1.515247e-02 22 1
9.557156e+12 2.534793e+00 3.709263e+00 5.410528e-02 3.695671e+00 3.677827e-03 1.464018e-02 22 1
1.118779e+13 2.606792e+00 3.898870e+00 6.094750e-02 3.898860e+00 2.470253e-06 1.563213e-02 22 1
1.334300e+13 2.690972e+00 4.073742e+00 6.462478e-02 4.143414e+00 -1.681515e-02 1.559699e-02 22 1
1.619170e+13 2.788167e+00 4.319033e+00 7.523235e-02 4.440720e+00 -2.740271e-02 1.694147e-02 22 1
2.007345e+13 2.902309e+00 4.601746e+00 9.361689e-02 4.806275e+00 -4.255456e-02 1.947806e-02 22 1
2.548333e+13 3.037297e+00 4.940948e+00 1.127979e-01 5.261551e+00 -6.093316e-02 2.143815e-02 22 1
3.313049e+13 3.196639e+00 5.566533e+00 1.521490e-01 5.836837e+00 -4.630993e-02 2.606703e-02 22 1
4.431625e+13 3.387910e+00 5.808112e+00 2.082930e-01 6.575720e+00 -1.167336e-01 3.167608e-02 22 1
6.108952e+13 3.618828e+00 7.117445e+00 3.082532e-01 7.542144e+00 -5.631017e-02 4.087076e-02 22 1
1.026158e+14 4.042599e+00 7.822824e+00 4.973102e-01 9.335155e+00 -1.620038e-01 5.327284e-02 22 1
7.313235e+12 1.664958e+00 1.837837e+00 3.687561e-02 1.774968e+00 3.541965e-02 2.077536e-02 22 2
7.907926e+12 1.687645e+00 1.868195e+00 2.129359e-02 1.832276e+00 1.960365e-02 1.162138e-02 22 2
8.996289e+12 1.726089e+00 1.901420e+00 2.099201e-02 1.897340e+00 2.150082e-03 1.106392e-02 22 2
1.034037e+13 1.769090e+00 2.031571e+00 2.145564e-02 1.971566e+00 3.043510e-02 1.088253e-02 22 2
1.198541e+13 1.816449e+00 2.071925e+00 2.438641e-02 2.056692e+00 7.406628e-03 1.185710e-02 22 2
1.405406e+13 1.869668e+00 2.182676e+00 2.490971e-02 2.154879e+00 1.289935e-02 1.155968e-02 22 2
1.665374e+13 1.928980e+00 2.315768e+00 2.783422e-02 2.268846e+00 2.068097e-02 1.226801e-02 22 2
1.997877e+13 1.995737e+00 2.422424e+00 3.091992e-02 2.402043e+00 8.485057e-03 1.287234e-02 22 2
2.425559e+13 2.070683e+00 2.556926e+00 3.240432e-02 2.558892e+00 -7.685106e-04 1.266342e-02 22 2
2.985620e+13 2.155617e+00 2.738754e+00 3.759187e-02 2.745138e+00 -2.325659e-03 1.369398e-02 22 2
3.726911e+13 2.252021e+00 2.954250e+00 4.418517e-02 2.968314e+00 -4.738124e-03 1.488561e-02 22 2
4.723951e+13 2.362166e+00 3.221529e+00 5.279302e-02 3.238439e+00 -5.221702e-03 1.630200e-02 22 2
6.093850e+13 2.489374e+00 3.479665e+00 5.799277e-02 3.569022e+00 -2.503671e-02 1.624892e-02 22 2
7.977756e+13 2.634968e+00 3.702078e+00 7.902760e-02 3.978526e+00 -6.948495e-02 1.986354e-02 22 2
1.063238e+14 2.804035e+00 4.345142e+00 1.039874e-01 4.492591e+00 -3.282050e-02 2.314643e-02 22 2
1.449882e+14 3.004464e+00 4.752669e+00 1.418681e-01 5.147361e+00 -7.667851e-02 2.756132e-02 22 2
2.026831e+14 3.244456e+00 5.405288e+00 2.219248e-01 5.994603e+00 -9.830761e-02 3.702077e-02 22 2
3.339867e+14 3.655069e+00 6.266546e+00 3.286016e-01 7.630894e+00 -1.787926e-01 4.306200e-02 22 2
7.295396e+12 1.556336e+00 1.675325e+00 3.563424e-02 1.606667e+00 4.273285e-02 2.217898e-02 22 3
7.868413e+12 1.576836e+00 1.692422e+00 1.821171e-02 1.655651e+00 2.220946e-02 1.099973e-02 22 3
8.944840e+12 1.612534e+00 1.735624e+00 1.837089e-02 1.711025e+00 1.437692e-02 1.073677e-02 22 3
1.024879e+13 1.651758e+00 1.777221e+00 1.968646e-02 1.773908e+00 1.867483e-03 1.109779e-02 22 3
1.186057e+13 1.695461e+00 1.909796e+00 2.237976e-02 1.845669e+00 3.474454e-02 1.212556e-02 22 3
1.386594e+13 1.744132e+00 1.925463e+00 2.243893e-02 1.928002e+00 -1.316893e-03 1.163844e-02 22 3
1.636382e+13 1.798034e+00 2.028600e+00 2.403349e-02 2.023020e+00 2.758048e-03 1.188001e-02 22 3
1.952497e+13 1.858267e+00 2.201778e+00 2.589779e-02 2.133376e+00 3.206304e-02 1.213935e-02 22 3
2.356723e+13 1.925763e+00 2.259573e+00 2.923801e-02 2.262442e+00 -1.268077e-03 1.292321e-02 22 3
2.879955e+13 2.001720e+00 2.457754e+00 3.196998e-02 2.414548e+00 1.789397e-02 1.324056e-02 22 3
3.567014e+13 2.087701e+00 2.592094e+00 3.490031e-02 2.595312e+00 -1.239898e-03 1.344744e-02 22 3
4.476321e+13 2.184962e+00 2.773475e+00 3.877344e-02 2.812104e+00 -1.373655e-02 1.378805e-02 22 3
5.696514e+13 2.295564e+00 3.045897e+00 4.830012e-02 3.074733e+00 -9.378605e-03 1.570872e-02 22 3
7.369808e+13 2.422875e+00 3.291063e+00 6.147775e-02 3.396415e+00 -3.101859e-02 1.810078e-02 22 3
9.702779e+13 2.570313e+00 3.621586e+00 7.633355e-02 3.795212e+00 -4.574869e-02 2.011312e-02 22 3
1.301181e+14 2.742147e+00 4.248812e+00 1.079049e-01 4.296177e+00 -1.102485e-02 2.511649e-02 22 3
1.772255e+14 2.941214e+00 4.317921e+00 1.448647e-01 4.934586e+00 -1.249678e-01 2.935701e-02 22 3
2.480857e+14 3.181827e+00 5.072782e+00 2.081529e-01 5.760891e+00 -1.194448e-01 3.613206e-02 22 3
4.059618e+14 3.586519e+00 5.911784e+00 3.015323e-01 7.370917e+00 -1.979581e-01 4.090839e-02 22 3
7.242054e+12 1.449006e+00 1.568576e+00 4.351555e-02 1.453375e+00 7.926442e-02 2.994104e-02 22 4
7.764091e+12 1.466550e+00 1.525116e+00 1.584243e-02 1.494701e+00 2.034876e-02 1.059906e-02 22 4
8.819618e+12 1.499516e+00 1.545532e+00 1.685212e-02 1.541234e+00 2.789166e-03 1.093417e-02 22 4
1.009087e+13 1.535555e+00 1.623646e+00 1.762694e-02 1.593857e+00 1.868948e-02 1.105929e-02 22 4
1.164815e+13 1.575408e+00 1.672449e+00 1.856678e-02 1.653645e+00 1.137176e-02 1.122779e-02 22 4
1.356189e+13 1.619350e+00 1.748092e+00 2.039373e-02 1.721913e+00 1.520341e-02 1.184364e-02 22 4
1.595756e+13 1.668382e+00 1.797204e+00 2.115366e-02 1.800290e+00 -1.713630e-03 1.175014e-02 22 4
1.895471e+13 1.722690e+00 1.912670e+00 2.182153e-02 1.890805e+00 1.156353e-02 1.154087e-02 22 4
2.273615e+13 1.782964e+00 2.020861e+00 2.347560e-02 1.996019e+00 1.244599e-02 1.176121e-02 22 4
2.760353e+13 1.850718e+00 2.147576e+00 2.625687e-02 2.119184e+00 1.339747e-02 1.239008e-02 22 4
3.388345e+13 1.926484e+00 2.308536e+00 3.036617e-02 2.264473e+00 1.945832e-02 1.340982e-02 22 4
4.218191e+13 2.012556e+00 2.434911e+00 3.266131e-02 2.437308e+00 -9.833208e-04 1.340057e-02 22 4
5.329253e+13 2.110714e+00 2.637639e+00 3.747786e-02 2.644810e+00 -2.711382e-03 1.417034e-02 22 4
6.807094e+13 2.221050e+00 2.852976e+00 4.416386e-02 2.896450e+00 -1.500916e-02 1.524759e-02 22 4
8.843272e+13 2.348424e+00 3.115643e+00 5.866530e-02 3.204997e+00 -2.787955e-02 1.830432e-02 22 4
1.168566e+14 2.495873e+00 3.529447e+00 7.378130e-02 3.587898e+00 -1.629121e-02 2.056393e-02 22 4
1.568861e+14 2.666427e+00 3.965467e+00 1.054298e-01 4.069341e+00 -2.552604e-02 2.590833e-02 22 4
2.129994e+14 2.861389e+00 4.203906e+00 1.392759e-01 4.683389e+00 -1.023795e-01 2.973827e-02 22 4
2.989138e+14 3.101608e+00 4.667087e+00 1.937539e-01 5.478662e+00 -1.481337e-01 3.536519e-02 22 4
4.936786e+14 3.511763e+00 5.764674e+00 2.862823e-01 7.050617e+00 -1.823872e-01 4.060387e-02 22 4
7.241578e+12 1.346685e+00 1.359102e+00 3.730865e-02 1.320153e+00 2.950352e-02 2.826085e-02 22 5
7.748480e+12 1.362530e+00 1.368895e+00 1.500087e-02 1.355104e+00 1.017709e-02 1.106990e-02 22 5
8.784382e+12 1.392666e+00 1.422933e+00 1.482369e-02 1.394322e+00 2.051973e-02 1.063147e-02 22 5
1.004031e+13 1.425868e+00 1.436387e+00 1.533411e-02 1.438509e+00 -1.474696e-03 1.065973e-02 22 5
1.155992e+13 1.462180e+00 1.491479e+00 1.683427e-02 1.488512e+00 1.993061e-03 1.130946e-02 22 5
1.344226e+13 1.502592e+00 1.540013e+00 1.763135e-02 1.545365e+00 -3.463130e-03 1.140919e-02 22 5
1.576218e+13 1.547065e+00 1.637869e+00 1.856590e-02 1.610335e+00 1.709797e-02 1.152921e-02 22 5
1.864251e+13 1.596086e+00 1.691495e+00 1.947211e-02 1.684998e+00 3.855720e-03 1.155616e-02 22 5
2.225588e+13 1.650357e+00 1.789006e+00 2.175348e-02 1.771315e+00 9.987158e-03 1.228097e-02 22 5
2.689409e+13 1.711395e+00 1.880956e+00 2.293260e-02 1.871762e+00 4.911900e-03 1.225188e-02 22 5
3.284600e+13 1.779515e+00 2.024327e+00 2.550810e-02 1.989486e+00 1.751248e-02 1.282145e-02 22 5
4.056930e+13 1.855852e+00 2.151141e+00 2.835794e-02 2.128531e+00 1.062212e-02 1.332277e-02 22 5
5.071549e+13 1.941819e+00 2.237067e+00 3.140242e-02 2.294158e+00 -2.488552e-02 1.368799e-02 22 5
6.433368e+13 2.039902e+00 2.472867e+00 3.654201e-02 2.493277e+00 -8.186014e-03 1.465622e-02 22 5
8.265623e+13 2.151143e+00 2.704004e+00 4.457323e-02 2.735084e+00 -1.136368e-02 1.629684e-02 22 5
1.076853e+14 2.278223e+00 2.951485e+00 5.576795e-02 3.031981e+00 -2.654889e-02 1.839324e-02 22 5
1.425729e+14 2.425048e+00 3.385618e+00 7.369788e-02 3.400922e+00 -4.499804e-03 2.166997e-02 22 5
1.924836e+14 2.597340e+00 3.624605e+00 9.593677e-02 3.865378e+00 -6.228956e-02 2.481951e-02 22 5
2.640683e+14 2.798026e+00 4.231346e+00 1.308447e-01 4.458513e+00 -5.095134e-02 2.934715e-02 22 5
3.664382e+14 3.029527e+00 4.530634e+00 1.901068e-01 5.227485e+00 -1.333052e-01 3.636678e-02 22 5
6.006503e+14 3.431763e+00 5.715472e+00 2.931529e-01 6.766581e+00 -1.553383e-01 4.332364e-02 22 5
7.224164e+12 1.247722e+00 1.230991e+00 4.467446e-02 1.203572e+00 2.278181e-02 3.711824e-02 22 6
7.726930e+12 1.262317e+00 1.239391e+00 1.360450e-02 1.233011e+00 5.174061e-03 1.103356e-02 22 6
8.768564e+12 1.290452e+00 1.275124e+00 1.348211e-02 1.265942e+00 7.253598e-03 1.064987e-02 22 6
1.000289e+13 1.320760e+00 1.303943e+00 1.426527e-02 1.302921e+00 7.842519e-04 1.094868e-02 22 6
1.150662e+13 1.354168e+00 1.371890e+00 1.606035e-02 1.344619e+00 2.028186e-02 1.194417e-02 22 6
1.333250e+13 1.390675e+00 1.381382e+00 1.556163e-02 1.391849e+00 -7.520446e-03 1.118055e-02 22 6
1.558698e+13 1.431019e+00 1.436001e+00 1.633812e-02 1.445598e+00 -6.638919e-03 1.130198e-02 22 6
1.839631e+13 1.475732e+00 1.512316e+00 1.814325e-02 1.507091e+00 3.466412e-03 1.203858e-02 22 6
2.190049e+13 1.525038e+00 1.595981e+00 1.814762e-02 1.577840e+00 1.149699e-02 1.150155e-02 22 6
2.631145e+13 1.579587e+00 1.697561e+00 2.018629e-02 1.659736e+00 2.278982e-02 1.216235e-02 22 6
3.195885e+13 1.640567e+00 1.765429e+00 2.214186e-02 1.755164e+00 5.848868e-03 1.261527e-02 22 6
3.923445e+13 1.708684e+00 1.888703e+00 2.426487e-02 1.867164e+00 1.153573e-02 1.299557e-02 22 6
4.869973e+13 1.784997e+00 2.005347e+00 2.832213e-02 1.999647e+00 2.850568e-03 1.416356e-02 22 6
6.118739e+13 1.871073e+00 2.150012e+00 3.129515e-02 2.157700e+00 -3.562883e-03 1.450394e-02 22 6
7.790716e+13 1.968830e+00 2.302523e+00 3.461384e-02 2.348013e+00 -1.937388e-02 1.474176e-02 22 6
1.007356e+14 2.081055e+00 2.519343e+00 3.986159e-02 2.579498e+00 -2.332042e-02 1.545324e-02 22 6
1.316971e+14 2.208060e+00 2.835595e+00 5.551113e-02 2.864189e+00 -9.983075e-03 1.938110e-02 22 6
1.746940e+14 2.354172e+00 3.044758e+00 6.318991e-02 3.218520e+00 -5.398807e-02 1.963322e-02 22 6
2.353625e+14 2.523527e+00 3.553526e+00 9.013712e-02 3.665305e+00 -3.049662e-02 2.459198e-02 22 6
3.226520e+14 2.721886e+00 3.899263e+00 1.259137e-01 4.236659e+00 -7.963729e-02 2.972005e-02 22 6
4.470142e+14 2.950381e+00 4.418184e+00 1.720564e-01 4.978344e+00 -1.125193e-01 3.456098e-02 22 6
7.450328e+14 3.364774e+00 5.307896e+00 2.538621e-01 6.483302e+00 -1.812974e-01 3.915631e-02 22 6
7.224548e+12 1.154171e+00 1.080164e+00 3.870573e-02 1.103020e+00 -2.072141e-02 3.509070e-02 22 7
7.728585e+12 1.167704e+00 1.130885e+00 1.226564e-02 1.127756e+00 2.774635e-03 1.087614e-02 22 7
8.770712e+12 1.193737e+00 1.149471e+00 1.305111e-02 1.155348e+00 -5.086557e-03 1.129626e-02 22 7
9.988991e+12 1.221420e+00 1.193119e+00 1.335302e-02 1.186239e+00 5.799980e-03 1.125660e-02 22 7
1.147187e+13 1.251944e+00 1.218119e+00 1.459198e-02 1.220960e+00 -2.327272e-03 1.195124e-02 22 7
1.328272e+13 1.285519e+00 1.263956e+00 1.477849e-02 1.260153e+00 3.017345e-03 1.172754e-02 22 7
1.548241e+13 1.322071e+00 1.305184e+00 1.504712e-02 1.304591e+00 4.549623e-04 1.153398e-02 22 7
1.821829e+13 1.362593e+00 1.355208e+00 1.732889e-02 1.355228e+00 -1.475418e-05 1.278669e-02 22 7
2.161796e+13 1.407208e+00 1.410172e+00 1.807534e-02 1.413235e+00 -2.167456e-03 1.279005e-02 22 7
2.586427e+13 1.456315e+00 1.486853e+00 1.802367e-02 1.480064e+00 4.587055e-03 1.217763e-02 22 7
3.127698e+13 1.511135e+00 1.582466e+00 1.888642e-02 1.557535e+00 1.600706e-02 1.212584e-02 22 7
3.820854e+13 1.572204e+00 1.658688e+00 2.159328e-02 1.647947e+00 6.517681e-03 1.310314e-02 22 7
4.712574e+13 1.640125e+00 1.763457e+00 2.412943e-02 1.754234e+00 5.257854e-03 1.375497e-02 22 7
5.877415e+13 1.716335e+00 1.903840e+00 2.767431e-02 1.880170e+00 1.258899e-02 1.471904e-02 22 7
7.421045e+13 1.802461e+00 2.021318e+00 3.026601e-02 2.030675e+00 -4.607796e-03 1.490440e-02 22 7
9.488953e+13 1.900112e+00 2.152948e+00 3.550454e-02 2.212225e+00 -2.679540e-02 1.604924e-02 22 7
1.229550e+14 2.011426e+00 2.360920e+00 4.061495e-02 2.433465e+00 -2.981143e-02 1.669017e-02 22 7
1.612248e+14 2.138004e+00 2.646291e+00 5.279913e-02 2.706048e+00 -2.208302e-02 1.951152e-02 22 7
2.146535e+14 2.284251e+00 2.932209e+00 6.037742e-02 3.045937e+00 -3.733753e-02 1.982228e-02 22 7
2.898144e+14 2.453163e+00 3.310450e+00 8.320756e-02 3.475285e+00 -4.743057e-02 2.394266e-02 22 7
3.987153e+14 2.652312e+00 3.855239e+00 1.232219e-01 4.025280e+00 -4.224341e-02 3.061201e-02 22 7
5.525289e+14 2.879842e+00 4.300351e+00 1.579693e-01 4.740398e+00 -9.282911e-02 3.332406e-02 22 7
9.310298e+14 3.302828e+00 4.847466e+00 2.372827e-01 6.211586e+00 -2.196089e-01 3.820003e-02 22 7
7.277626e+12 1.067954e+00 1.004323e+00 2.283515e-02 1.019344e+00 -1.473578e-02 2.240181e-02 22 8
7.819517e+12 1.081305e+00 1.036592e+00 1.170478e-02 1.040299e+00 -3.563345e-03 1.125136e-02 22 8
8.858002e+12 1.105089e+00 1.059096e+00 1.225815e-02 1.063617e+00 -4.249810e-03 1.152497e-02 22 8
1.011354e+13 1.131238e+00 1.057828e+00 1.294811e-02 1.089654e+00 -2.920764e-02 1.188276e-02 22 8
1.160093e+13 1.159288e+00 1.102252e+00 1.336485e-02 1.118839e+00 -1.482521e-02 1.194528e-02 22 8
1.340829e+13 1.190024e+00 1.150688e+00 1.380193e-02 1.151685e+00 -8.658277e-04 1.198412e-02 22 8
1.563172e+13 1.223932e+00 1.184238e+00 1.476851e-02 1.188806e+00 -3.842373e-03 1.242298e-02 22 8
1.833158e+13 1.260677e+00 1.205805e+00 1.477538e-02 1.230960e+00 -2.043502e-02 1.200314e-02 22 8
2.169884e+13 1.301369e+00 1.273625e+00 1.582940e-02 1.279066e+00 -4.253631e-03 1.237575e-02 22 8
2.588876e+13 1.346074e+00 1.320736e+00 1.704409e-02 1.334262e+00 -1.013752e-02 1.277417e-02 22 8
3.117896e+13 1.395630e+00 1.380483e+00 1.754332e-02 1.397964e+00 -1.250499e-02 1.254919e-02 22 8
3.789443e+13 1.450533e+00 1.491341e+00 2.036369e-02 1.471916e+00 1.319670e-02 1.383482e-02 22 8
4.652427e+13 1.511737e+00 1.552689e+00 2.203357e-02 1.558439e+00 -3.689705e-03 1.413823e-02 22 8
5.776070e+13 1.580407e+00 1.644195e+00 2.370737e-02 1.660338e+00 -9.722609e-03 1.427864e-02 22 8
7.230544e+13 1.656557e+00 1.765033e+00 2.736723e-02 1.781316e+00 -9.141126e-03 1.536349e-02 22 8
9.171220e+13 1.743042e+00 1.901251e+00 2.971001e-02 1.926204e+00 -1.295461e-02 1.542412e-02 22 8
1.178796e+14 1.841515e+00 2.061632e+00 3.497071e-02 2.101363e+00 -1.890704e-02 1.664192e-02 22 8
1.532732e+14 1.953192e+00 2.236311e+00 3.919610e-02 2.315283e+00 -3.410891e-02 1.692929e-02 22 8
2.016167e+14 2.080280e+00 2.528977e+00 5.118042e-02 2.579446e+00 -1.956607e-02 1.984163e-02 22 8
2.688666e+14 2.226567e+00 2.796350e+00 6.196920e-02 2.909497e+00 -3.888883e-02 2.129894e-02 22 8
3.650974e+14 2.398262e+00 3.098354e+00 8.037926e-02 3.327526e+00 -6.887147e-02 2.415586e-02 22 8
5.022193e+14 2.597341e+00 3.645808e+00 1.191607e-01 3.864034e+00 -5.647616e-02 3.083841e-02 22 8
6.976766e+14 2.827121e+00 3.975766e+00 1.691451e-01 4.563040e+00 -1.287023e-01 3.706852e-02 22 8
